trait,blue,GID
LOI,9.592986866,GID7045240
LOI,3.611534666,GID7045243
LOI,15.68840684,GID7045271
LOI,22.65230543,GID7045647
LOI,39.58814207,GID7045945
LOI,20.75908819,GID7045950
LOI,8.951963314,GID7046099
LOI,4.007366391,GID7046102
LOI,24.69982252,GID7046165
LOI,3.746705682,GID7046190
LOI,23.68863985,GID7046204
LOI,71.80786569,GID7046215
LOI,4.319547767,GID7046378
LOI,37.90213805,GID7046382
LOI,33.59885737,GID7046390
LOI,8.662322512,GID7046418
LOI,54.34640494,GID7046514
LOI,40.84888226,GID7046663
LOI,69.33712121,GID7046782
LOI,57.72715577,GID7046872
LOI,71.09617468,GID7047009
LOI,34.02859547,GID7047099
LOI,44.98095121,GID7047125
LOI,30.55399261,GID7047155
LOI,58.46595062,GID7047170
LOI,12.42740788,GID7047177
LOI,11.28993008,GID7047195
LOI,66.28993008,GID7047225
LOI,33.71179811,GID7047290
LOI,70.86779178,GID7047297
LOI,1.211798114,GID7047304
LOI,17.58159155,GID7047479
LOI,87.11264138,GID7047518
LOI,22.17806314,GID7047541
LOI,37.62593605,GID7047542
LOI,38.82564625,GID7047543
LOI,44.91111603,GID7047544
LOI,42.41111603,GID7047552
LOI,42.91067987,GID7047556
LOI,40.08298071,GID7047560
LOI,26.59134058,GID7047568
LOI,59.09147795,GID7047597
LOI,82.59115414,GID7047610
LOI,102.9446975,GID7047612
LOI,85.05518993,GID7047619
LOI,68.45920739,GID7047843
LOI,33.14570959,GID7047854
LOI,52.22877871,GID7047929
LOI,69.73435186,GID7047937
LOI,30.96599181,GID7047943
LOI,68.06988307,GID7047989
LOI,70.27226017,GID7047993
LOI,31.25648261,GID7048153
LOI,-1.940707266,GID7048227
LOI,27.60948077,GID7048286
LOI,38.32781128,GID7048427
LOI,16.46657663,GID7048441
LOI,7.768280001,GID7048516
LOI,7.768280001,GID7048517
LOI,5.34535845,GID7048518
LOI,5.975986274,GID7170548
LOI,17.09429428,GID7170673
LOI,9.828797572,GID7170723
LOI,5.781914411,GID7170771
LOI,11.37485851,GID7170773
LOI,5.781914411,GID7170827
LOI,52.99964844,GID7170918
LOI,24.49953013,GID7170962
LOI,22.27301566,GID7170965
LOI,17.78362517,GID7170971
LOI,17.87637835,GID7170972
LOI,8.675801501,GID7170988
LOI,52.87637835,GID7170999
LOI,38.71478374,GID7171030
LOI,12.86858799,GID7171077
LOI,10.22432082,GID7171094
LOI,8.922355201,GID7171098
LOI,13.41461058,GID7171118
LOI,8.011085491,GID7171128
LOI,11.50755469,GID7171129
LOI,9.903427912,GID7171132
LOI,5.937687545,GID7171133
LOI,48.10875197,GID7171143
LOI,7.633052294,GID7171162
LOI,6.721782584,GID7171164
LOI,19.92364839,GID7171172
LOI,28.91031832,GID7171238
LOI,19.5179759,GID7171242
LOI,60.44728253,GID7171285
LOI,60.88271128,GID7171325
LOI,63.38271128,GID7171329
LOI,40.56757517,GID7171391
LOI,62.38349273,GID7173426
LOI,9.173320741,GID7173448
LOI,44.7810898,GID7173452
LOI,1.324677942,GID7173465
LOI,27.62612932,GID7173466
LOI,-2.478089148,GID7173468
LOI,23.33951212,GID7173471
LOI,-11.95903083,GID7173472
LOI,59.83173246,GID7173484
LOI,67.33173246,GID7173488
LOI,65.74983851,GID7173494
LOI,36.12402284,GID7173499
LOI,57.72585913,GID7173500
LOI,72.72585913,GID7173511
LOI,73.01678068,GID7173515
LOI,27.03857623,GID7173519
LOI,-27.18831608,GID7173521
LOI,6.863657805,GID7173528
LOI,54.12283675,GID7173534
LOI,26.96787628,GID7173536
LOI,33.66232251,GID7173680
LOI,75.08378834,GID7173690
LOI,52.2305647,GID7173707
LOI,-2.853224977,GID7173722
LOI,59.29813222,GID7173723
LOI,71.38304684,GID7173767
LOI,-27.18831608,GID7173782
LOI,57.15033364,GID7173803
LOI,59.67947844,GID7173821
LOI,61.73290274,GID7173823
LOI,35.88431263,GID7173831
LOI,41.06983441,GID7173851
LOI,31.86626601,GID7173922
LOI,3.509381024,GID7173958
LOI,18.25113515,GID7173972
LOI,-3.874680522,GID7174031
LOI,45.66503365,GID7174093
LOI,86.77660137,GID7174094
LOI,67.15725399,GID7174103
LOI,88.05399261,GID7174104
LOI,52.49452351,GID7174105
LOI,50.69456226,GID7174107
LOI,53.9824324,GID7174109
LOI,46.09166532,GID7174113
LOI,9.028433078,GID7174115
LOI,9.390176589,GID7174116
LOI,22.97152421,GID7174117
LOI,60.54943706,GID7174130
LOI,52.96273031,GID7174131
LOI,2.881676045,GID7174140
LOI,20.38167604,GID7174156
LOI,75.91379245,GID7174159
LOI,57.33244483,GID7174162
LOI,69.16846546,GID7174165
LOI,32.67009729,GID7174167
LOI,41.83622647,GID7174195
LOI,39.73332953,GID7174199
LOI,33.50225704,GID7174267
LOI,44.54079978,GID7174269
LOI,78.50225704,GID7174270
LOI,54.78827658,GID7174271
LOI,37.61819337,GID7174281
LOI,62.08591564,GID7174288
LOI,43.57382453,GID7174310
LOI,49.43823107,GID7174312
LOI,49.11808563,GID7174313
LOI,80.90939692,GID7174314
LOI,17.6746235,GID7174317
LOI,5.565390585,GID7174319
LOI,27.19081369,GID7174320
LOI,69.07489718,GID7174321
LOI,37.54098761,GID7174323
LOI,26.13812942,GID7174330
LOI,23.1543196,GID7174332
LOI,58.7989927,GID7174333
LOI,11.14609248,GID7174339
LOI,26.05938572,GID7174342
LOI,76.54319554,GID7174343
LOI,11.59224118,GID7174347
LOI,15.21288789,GID7174348
LOI,22.87365794,GID7174349
LOI,59.17434515,GID7174351
LOI,61.96995773,GID7174357
LOI,49.8805666,GID7174390
LOI,57.57523281,GID7174393
LOI,50.35323272,GID7174396
LOI,67.79005282,GID7174397
LOI,68.63621964,GID7174398
LOI,34.09134058,GID7174399
LOI,72.19422763,GID7174404
LOI,77.4587469,GID7174406
LOI,92.74462435,GID7174412
LOI,42.64267592,GID7174413
LOI,46.51827723,GID7174417
LOI,25.81052354,GID7174418
LOI,50.30928386,GID7174419
LOI,79.99585986,GID7174420
LOI,43.80896005,GID7174421
LOI,76.52162609,GID7174422
LOI,64.16250343,GID7174424
LOI,56.80816722,GID7174434
LOI,58.92821887,GID7174454
LOI,77.77000995,GID7174485
LOI,98.96972015,GID7174488
LOI,63.61617677,GID7174504
LOI,47.84132039,GID7174508
LOI,90.5437345,GID7174519
LOI,54.50796396,GID7174520
LOI,74.94084745,GID7174521
LOI,71.15933293,GID7174522
LOI,31.91267123,GID7174523
LOI,16.91267123,GID7174524
LOI,38.13257764,GID7174529
LOI,65.44114759,GID7174530
LOI,49.9887924,GID7174532
LOI,60.6566425,GID7174533
LOI,58.43373948,GID7174534
LOI,75.96271245,GID7174535
LOI,82.01882948,GID7174537
LOI,58.19030739,GID7174540
LOI,70.85747608,GID7174550
LOI,48.57345265,GID7174559
LOI,48.57345265,GID7174560
LOI,41.83898889,GID7174561
LOI,64.30258807,GID7174562
LOI,53.30794513,GID7174563
LOI,28.30794513,GID7174564
LOI,51.4616994,GID7174565
LOI,66.29453071,GID7174566
LOI,64.60325785,GID7174568
LOI,-4.6233906,GID7174569
LOI,77.10325785,GID7174570
LOI,58.71913141,GID7174571
LOI,48.61236215,GID7174572
LOI,92.25017517,GID7174577
LOI,70.05624512,GID7174585
LOI,10.83492823,GID7174586
LOI,71.02635828,GID7174587
LOI,25.83492823,GID7174590
LOI,62.33133999,GID7174591
LOI,83.50892681,GID7174593
LOI,38.87212046,GID7174610
LOI,42.68585584,GID7174640
LOI,49.18483688,GID7174650
LOI,52.1547998,GID7174651
LOI,52.79776178,GID7174653
LOI,58.12871985,GID7174656
LOI,67.78624909,GID7174657
LOI,55.02817378,GID7174658
LOI,88.55921754,GID7174659
LOI,76.02281672,GID7174665
LOI,69.15420339,GID7174669
LOI,39.73435186,GID7174701
LOI,76.39919087,GID7174702
LOI,39.50164694,GID7174704
LOI,45.99813854,GID7174707
LOI,51.44642117,GID7174708
LOI,61.15737985,GID7174709
LOI,58.81223904,GID7174718
LOI,85.08152171,GID7174754
LOI,25.08152171,GID7174766
LOI,54.1277549,GID7174775
LOI,41.36528749,GID7174798
LOI,72.65436059,GID7174801
LOI,76.84563344,GID7174803
LOI,78.11421433,GID7174804
LOI,30.20339891,GID7175758
LOI,51.25648261,GID7175794
LOI,21.75070362,GID7175808
LOI,29.54832652,GID7175809
LOI,27.08783225,GID7175811
LOI,56.88488575,GID7175819
LOI,64.58783225,GID7175837
LOI,38.77681225,GID7175851
LOI,75.93056503,GID7175852
LOI,78.62195307,GID7175853
LOI,73.68175176,GID7175855
LOI,95.57929569,GID7175856
LOI,21.18175176,GID7175858
LOI,32.43542555,GID7175859
LOI,32.20606175,GID7175877
LOI,33.0577634,GID7175894
LOI,80.23284281,GID7175897
LOI,19.50337069,GID7175901
LOI,86.20771542,GID7175911
LOI,55.7157276,GID7175914
LOI,33.50476892,GID7175920
LOI,56.59998357,GID7175926
LOI,31.14191177,GID7175930
LOI,52.18586719,GID7175951
LOI,44.07457348,GID7175970
LOI,10.53299804,GID7175977
LOI,77.0164399,GID7175978
LOI,55.32208052,GID7175990
LOI,99.5620889,GID7175993
LOI,101.798639,GID7175997
LOI,80.87875957,GID7176009
LOI,108.4531059,GID7176013
LOI,108.4531059,GID7176014
LOI,62.88327275,GID7176018
LOI,16.31147759,GID7176027
LOI,49.85445546,GID7176031
LOI,24.85445546,GID7176050
LOI,33.93577188,GID7176058
LOI,19.85565127,GID7176059
LOI,43.68586008,GID7176068
LOI,76.39012288,GID7176104
LOI,58.68586008,GID7176110
LOI,38.41572743,GID7176115
LOI,20.47363558,GID7176119
LOI,16.44454473,GID7176152
LOI,51.23362721,GID7176175
LOI,21.2245794,GID7176182
LOI,21.88407066,GID7176183
LOI,17.49979856,GID7176271
LOI,29.43510041,GID7176275
LOI,24.88354252,GID7176276
LOI,58.95393526,GID7176278
LOI,44.39580168,GID7176280
LOI,9.515796982,GID7176284
LOI,21.77650849,GID7176289
LOI,13.18379575,GID7176320
LOI,4.193699171,GID7176353
LOI,-4.111941452,GID7176356
LOI,20.33282152,GID7176362
LOI,50.99311798,GID7176374
LOI,73.00560256,GID7176407
LOI,11.83591893,GID7176409
LOI,31.75310961,GID7176410
LOI,62.89223196,GID7176411
LOI,84.90044218,GID7176414
LOI,35.42925948,GID7176432
LOI,23.85746431,GID7176443
LOI,27.71834196,GID7176455
LOI,40.74137981,GID7176513
LOI,15.74137981,GID7176522
LOI,-8.540771896,GID7176542
LOI,37.45338086,GID7176554
LOI,8.623172054,GID7176556
LOI,14.60240664,GID7176563
LOI,25.46368079,GID7176565
LOI,40.27763897,GID7176569
LOI,42.99545783,GID7176603
LOI,95.55693614,GID7176604
LOI,53.92268295,GID7176609
LOI,49.95535148,GID7176610
LOI,52.80836303,GID7176611
LOI,32.94326734,GID7176616
LOI,38.47411945,GID7176617
LOI,2.770868355,GID7176618
LOI,63.36902259,GID7176624
LOI,15.86902259,GID7176626
LOI,82.25136895,GID7176635
LOI,38.31418623,GID7176637
LOI,42.1249642,GID7176640
LOI,64.6249642,GID7176644
LOI,76.87496057,GID7176648
LOI,42.57821167,GID7176668
LOI,69.90817705,GID7176669
LOI,36.38704471,GID7176676
LOI,79.90817705,GID7176693
LOI,29.16118265,GID7176695
LOI,33.3081718,GID7176731
LOI,49.2875874,GID7176732
LOI,50.67326749,GID7176743
LOI,18.14274883,GID7176751
LOI,16.6065191,GID7176773
LOI,8.142748833,GID7176774
LOI,79.38268361,GID7176775
LOI,76.24098923,GID7176776
LOI,83.00164717,GID7176778
LOI,84.90006251,GID7176779
LOI,70.98613261,GID7176781
LOI,95.2088792,GID7176838
LOI,63.25669287,GID7176852
LOI,12.58857208,GID7176854
LOI,13.19343683,GID7176944
LOI,23.06517085,GID7176969
LOI,60.44486372,GID7177015
LOI,82.62200093,GID7177017
LOI,63.00973306,GID7177019
LOI,45.63613781,GID7177031
LOI,31.69895509,GID7177034
LOI,29.52181789,GID7177038
LOI,21.7664725,GID7177041
LOI,69.43650712,GID7177042
LOI,38.27548891,GID7177051
LOI,33.47273684,GID7177089
LOI,36.83141025,GID7177100
LOI,5.754244588,GID7177103
LOI,53.25424459,GID7177105
LOI,64.21095247,GID7177107
LOI,70.41353953,GID7177127
LOI,71.74620424,GID7177128
LOI,49.52260365,GID7177130
LOI,46.02174215,GID7177165
LOI,45.81883524,GID7177167
LOI,71.37533111,GID7177168
LOI,83.04324019,GID7177185
LOI,36.65088581,GID7177198
LOI,-7.393284497,GID7177282
LOI,62.6067155,GID7177302
LOI,77.89073722,GID7177345
LOI,74.12795584,GID7177352
LOI,21.97003219,GID7177375
LOI,5.329011968,GID7177376
LOI,66.97003219,GID7177389
LOI,2.892609566,GID7177390
LOI,50.19011014,GID7177391
LOI,82.44596411,GID7177409
LOI,79.94596411,GID7177410
LOI,90.17232022,GID7177413
LOI,66.5646746,GID7177415
LOI,25.83738267,GID7177427
LOI,22.13361427,GID7177432
LOI,-6.27010788,GID7177433
LOI,2.527305068,GID7177435
LOI,63.72989212,GID7177540
LOI,26.78222323,GID7177557
LOI,64.10092282,GID7177558
LOI,66.76929652,GID7177559
LOI,46.04483443,GID7177562
LOI,37.35425309,GID7177563
LOI,42.17307576,GID7177569
LOI,48.53514124,GID7177570
LOI,33.6809334,GID7177571
LOI,73.88384031,GID7177572
LOI,38.62192043,GID7177591
LOI,86.19300375,GID7177601
LOI,69.06387688,GID7177603
LOI,91.62865024,GID7177627
LOI,85.63650789,GID7177632
LOI,28.07749491,GID7177651
LOI,-4.141537734,GID7177664
LOI,3.803235374,GID7177666
LOI,10.040454,GID7177669
LOI,5.099466968,GID7177673
LOI,5.657780773,GID7177692
LOI,46.36823104,GID7177702
LOI,13.18828715,GID7177745
LOI,80.68828715,GID7177749
LOI,76.72742569,GID7177772
LOI,93.42800254,GID7177777
LOI,23.36861383,GID7177872
LOI,7.584518789,GID7177874
LOI,7.822098362,GID7177875
LOI,52.58759507,GID7177888
LOI,43.38325837,GID7177922
LOI,30.88325837,GID7177924
LOI,89.7291193,GID7177969
LOI,0.571001584,GID7178348
LOI,-4.834356012,GID7178353
LOI,68.21731088,GID7178382
LOI,47.85800432,GID7178393
LOI,66.86508302,GID7178396
LOI,34.88151368,GID7178454
LOI,57.11321234,GID7178457
LOI,44.99109757,GID7178459
LOI,31.4080657,GID7178461
LOI,19.99109757,GID7178464
LOI,13.07865344,GID7178466
LOI,52.46910849,GID7178485
LOI,50.1136461,GID7178501
LOI,62.04885664,GID7178503
LOI,57.39883546,GID7178525
LOI,57.41043603,GID7178536
LOI,6.871308554,GID7178541
LOI,36.22802915,GID7178542
LOI,5.174945451,GID7178551
LOI,14.29068948,GID7178554
LOI,31.19640692,GID7178555
LOI,16.98750209,GID7178584
LOI,25.0858078,GID7178594
LOI,14.91234785,GID7178596
LOI,8.135357429,GID7178598
LOI,49.08907709,GID7178612
LOI,25.66319572,GID7178630
LOI,12.31593361,GID7178631
LOI,16.35238904,GID7178632
LOI,45.57955607,GID7178641
LOI,15.27141384,GID7178642
LOI,1.262724762,GID7178649
LOI,-8.7867157,GID7178650
LOI,0.627936779,GID7178651
LOI,7.688070546,GID7178679
LOI,-5.892904654,GID7178680
LOI,9.432476793,GID7178687
LOI,13.90355445,GID7178692
LOI,44.1352531,GID7178712
LOI,5.026899693,GID7178727
LOI,1.899502945,GID7178731
LOI,4.735560528,GID7178740
LOI,14.76570928,GID7178742
LOI,17.09298687,GID7178764
LOI,5.975986274,GID7178768
LOI,0.579768038,GID7178769
LOI,30.2493535,GID7178774
LOI,61.96995773,GID7179791
LOI,61.85894784,GID7179792
LOI,46.25606079,GID7179793
LOI,56.82985622,GID7179794
LOI,77.14662467,GID7179797
LOI,68.20545753,GID7179799
LOI,70.49279149,GID7179800
LOI,84.70980457,GID7179803
LOI,86.5624647,GID7179805
LOI,51.89016387,GID7179806
LOI,57.17806314,GID7179807
LOI,9.880566601,GID7179811
LOI,68.90633283,GID7179812
LOI,22.31706755,GID7179813
LOI,93.61813412,GID7179819
LOI,55.65722229,GID7179824
LOI,50.98818035,GID7179839
LOI,4.719450026,GID7213309
LOS,2.461764053,GID304660
LOS,2.42867558,GID3872194
LOS,3.768611892,GID4755014
LOS,4.63253615,GID5398434
LOS,3.389229343,GID5398530
LOS,5.796587625,GID6333158
LOS,0.085333394,GID6689550
LOS,1.333372696,GID6863533
LOS,5.435339347,GID6931301
LOS,3.397803216,GID6931304
LOS,1.015704163,GID6931424
LOS,4.088320535,GID6931516
LOS,4.461855121,GID6931531
LOS,6.436352637,GID6931645
LOS,5.057914729,GID6932347
LOS,6.583417214,GID6932429
LOS,5.611490087,GID6932597
LOS,6.415609495,GID6932961
LOS,6.799068708,GID6932999
LOS,3.513847022,GID6933145
LOS,0.426503269,GID6933163
LOS,0.953861989,GID6933221
LOS,1.760876607,GID6933877
LOS,1.409411495,GID6934141
LOS,4.882052775,GID6934335
LOS,4.32921499,GID6934427
LOS,-0.688933258,GID6934762
LOS,5.711960048,GID6934878
LOS,2.511090884,GID6934920
LOS,0.781932217,GID6934954
LOS,5.985340594,GID6935239
LOS,-0.252702772,GID6935450
LOS,3.662381909,GID6935465
LOS,4.431962334,GID6935689
LOS,2.27742174,GID6935968
LOS,1.173626544,GID6935992
LOS,-0.21735092,GID6935993
LOS,3.585333394,GID6936896
LOS,6.909153096,GID6937284
LOS,6.720281109,GID6937400
LOS,4.296197152,GID6937420
LOS,2.462241046,GID6937509
LOS,3.141698154,GID6938530
LOS,2.141698154,GID6938531
LOS,-0.045423857,GID6938671
LOS,3.139283207,GID6938713
LOS,4.386948054,GID6938802
LOS,4.003488842,GID6938803
LOS,1.989213841,GID6938947
LOS,0.764061299,GID6938973
LOS,1.140343002,GID6939837
LOS,0.055303648,GID6939842
LOS,1.957518888,GID6939899
LOS,3.474721057,GID6939903
LOS,5.663593045,GID6939904
LOS,4.985591762,GID6939938
LOS,-0.66365728,GID6939941
LOS,1.485340594,GID6939945
LOS,0.526213129,GID7044357
LOS,2.411948225,GID7044358
LOS,3.955007862,GID7044367
LOS,6.790906209,GID7044472
LOS,7.269992038,GID7044516
LOS,1.133909329,GID7044536
LOS,2.33884039,GID7044573
LOS,1.380072977,GID7044583
LOS,1.035234255,GID7044586
LOS,5.518123841,GID7044679
LOS,3.518123841,GID7044689
LOS,3.056396082,GID7044766
LOS,1.057215802,GID7044800
LOS,0.466199117,GID7044811
LOS,2.312966251,GID7044812
LOS,2.520039635,GID7044814
LOS,3.197497062,GID7044828
LOS,0.528415354,GID7044885
LOS,3.234127401,GID7044886
LOS,7.740103152,GID7045003
LOS,7.307137705,GID7045044
LOS,0.61820157,GID7045112
LOS,-0.168884688,GID7045116
LOS,0.002732381,GID7045143
LOS,1.00421624,GID7045240
LOS,0.579170911,GID7045243
LOS,1.372097527,GID7045271
LOS,2.774930374,GID7045647
LOS,3.816441999,GID7045945
LOS,1.948144286,GID7045950
LOS,-0.286630114,GID7046099
LOS,0.221791281,GID7046102
LOS,3.095097621,GID7046165
LOS,0.676992134,GID7046190
LOS,2.522602426,GID7046204
LOS,4.556632395,GID7046215
LOS,1.257653221,GID7046378
LOS,3.752163767,GID7046382
LOS,2.304685322,GID7046390
LOS,2.183900405,GID7046418
LOS,3.993393962,GID7046514
LOS,2.450968568,GID7046663
LOS,6.261173289,GID7046782
LOS,5.309062652,GID7046872
LOS,6.091955987,GID7047009
LOS,5.144204305,GID7047099
LOS,5.652336642,GID7047125
LOS,4.143013551,GID7047155
LOS,5.410721762,GID7047170
LOS,2.662075641,GID7047177
LOS,0.373899515,GID7047195
LOS,4.873899515,GID7047225
LOS,4.215404498,GID7047290
LOS,4.067422041,GID7047297
LOS,0.215404498,GID7047304
LOS,2.419366837,GID7047479
LOS,6.124537817,GID7047518
LOS,4.665716894,GID7047541
LOS,5.109035064,GID7047542
LOS,2.943921514,GID7047543
LOS,3.914047885,GID7047544
LOS,3.914047885,GID7047552
LOS,3.802471976,GID7047556
LOS,5.375890312,GID7047560
LOS,5.520994583,GID7047568
LOS,6.164896823,GID7047597
LOS,5.73229483,GID7047610
LOS,6.409424603,GID7047612
LOS,5.482090388,GID7047619
LOS,3.577554793,GID7047843
LOS,2.976245844,GID7047854
LOS,4.518097863,GID7047929
LOS,7.607311991,GID7047937
LOS,5.015863279,GID7047943
LOS,5.72239626,GID7047989
LOS,5.762006174,GID7047993
LOS,6.215711944,GID7048153
LOS,0.446004269,GID7048227
LOS,4.024247768,GID7048286
LOS,3.325640127,GID7048427
LOS,1.378917909,GID7048441
LOS,1.232134304,GID7048516
LOS,1.232134304,GID7048517
LOS,0.703525236,GID7048518
LOS,-0.564241361,GID7170548
LOS,2.314006832,GID7170673
LOS,1.744173088,GID7170723
LOS,0.662278574,GID7170771
LOS,0.866311791,GID7170773
LOS,0.662278574,GID7170827
LOS,2.57668536,GID7170918
LOS,2.640080546,GID7170962
LOS,4.073849354,GID7170965
LOS,4.295205504,GID7170971
LOS,2.463250917,GID7170972
LOS,2.762759429,GID7170988
LOS,4.963250917,GID7170999
LOS,3.766361981,GID7171030
LOS,0.932142145,GID7171077
LOS,0.919514112,GID7171094
LOS,0.810570312,GID7171098
LOS,1.04150995,GID7171118
LOS,0.848363166,GID7171128
LOS,0.745543167,GID7171129
LOS,0.969014756,GID7171132
LOS,0.893343676,GID7171133
LOS,5.961650777,GID7171143
LOS,0.51067578,GID7171162
LOS,0.548468634,GID7171164
LOS,1.946527093,GID7171172
LOS,4.063799021,GID7171238
LOS,3.443147431,GID7171242
LOS,3.377483623,GID7171285
LOS,5.357047901,GID7171325
LOS,5.357047901,GID7171329
LOS,3.667458419,GID7171391
LOS,5.857964863,GID7173426
LOS,1.559025789,GID7173448
LOS,4.034864512,GID7173452
LOS,1.908685402,GID7173465
LOS,1.401663282,GID7173466
LOS,0.01421702,GID7173468
LOS,1.754276228,GID7173471
LOS,-0.455651119,GID7173472
LOS,4.176313763,GID7173484
LOS,6.176313763,GID7173488
LOS,5.020934156,GID7173494
LOS,0.588112964,GID7173499
LOS,3.104839591,GID7173500
LOS,3.104839591,GID7173511
LOS,5.863184839,GID7173515
LOS,5.569789662,GID7173519
LOS,-0.677693262,GID7173521
LOS,1.200132395,GID7173528
LOS,6.220779887,GID7173534
LOS,2.587578657,GID7173536
LOS,4.683900405,GID7173680
LOS,5.80743663,GID7173690
LOS,4.166743057,GID7173707
LOS,0.606998899,GID7173722
LOS,3.956658512,GID7173723
LOS,5.952694491,GID7173767
LOS,-0.677693262,GID7173782
LOS,5.943946448,GID7173803
LOS,5.644326486,GID7173821
LOS,5.373727027,GID7173823
LOS,4.418535795,GID7173831
LOS,3.769921331,GID7173851
LOS,3.961553326,GID7173922
LOS,0.690832489,GID7173958
LOS,3.225157217,GID7173972
LOS,-0.207663975,GID7174031
LOS,4.961830199,GID7174093
LOS,6.343051676,GID7174094
LOS,5.883867735,GID7174103
LOS,6.143013551,GID7174104
LOS,5.370922965,GID7174105
LOS,6.078576271,GID7174107
LOS,5.841720988,GID7174109
LOS,3.406112786,GID7174113
LOS,-0.097142541,GID7174115
LOS,1.36052273,GID7174116
LOS,1.274537938,GID7174117
LOS,6.238095477,GID7174130
LOS,4.191515343,GID7174131
LOS,1.852467123,GID7174140
LOS,5.852467123,GID7174156
LOS,6.628558511,GID7174159
LOS,4.714543304,GID7174162
LOS,5.006023633,GID7174165
LOS,2.715933174,GID7174167
LOS,2.891651987,GID7174195
LOS,1.719188501,GID7174199
LOS,2.083186738,GID7174267
LOS,3.331832859,GID7174269
LOS,7.083186738,GID7174270
LOS,5.921566879,GID7174271
LOS,3.114872573,GID7174281
LOS,3.79284762,GID7174288
LOS,3.763645643,GID7174310
LOS,3.924143691,GID7174312
LOS,2.768619186,GID7174313
LOS,6.037188591,GID7174314
LOS,0.953597931,GID7174317
LOS,1.389206134,GID7174319
LOS,4.579481283,GID7174320
LOS,6.101090256,GID7174321
LOS,3.069155762,GID7174323
LOS,4.104345583,GID7174330
LOS,2.730228934,GID7174332
LOS,7.20259314,GID7174333
LOS,1.568404437,GID7174339
LOS,2.021824302,GID7174342
LOS,5.895940951,GID7174343
LOS,2.112022227,GID7174347
LOS,4.111161033,GID7174348
LOS,3.654314918,GID7174349
LOS,5.862514912,GID7174351
LOS,4.680308629,GID7174357
LOS,5.894794444,GID7174390
LOS,4.895433438,GID7174393
LOS,3.823834877,GID7174396
LOS,6.590420617,GID7174397
LOS,6.748177294,GID7174398
LOS,3.520994583,GID7174399
LOS,6.157546826,GID7174404
LOS,5.850714231,GID7174406
LOS,5.144739721,GID7174412
LOS,3.395963526,GID7174413
LOS,3.964833045,GID7174417
LOS,2.541320032,GID7174418
LOS,5.082551409,GID7174419
LOS,6.817929467,GID7174420
LOS,6.149949416,GID7174421
LOS,6.117298883,GID7174422
LOS,5.827079189,GID7174424
LOS,5.807952412,GID7174434
LOS,7.130774779,GID7174454
LOS,5.677077567,GID7174485
LOS,6.011964017,GID7174488
LOS,6.834834244,GID7174504
LOS,4.602494853,GID7174508
LOS,5.58359072,GID7174519
LOS,4.611644575,GID7174520
LOS,5.947038477,GID7174521
LOS,5.978351257,GID7174522
LOS,3.512720972,GID7174523
LOS,2.012720972,GID7174524
LOS,2.654462329,GID7174529
LOS,5.280919312,GID7174530
LOS,4.183679333,GID7174532
LOS,3.826927217,GID7174533
LOS,4.681117095,GID7174534
LOS,7.174461856,GID7174535
LOS,5.816782595,GID7174537
LOS,5.737093772,GID7174540
LOS,5.585951821,GID7174550
LOS,3.792904501,GID7174559
LOS,4.292904501,GID7174560
LOS,4.64306242,GID7174561
LOS,4.895943349,GID7174562
LOS,3.731765277,GID7174563
LOS,3.731765277,GID7174564
LOS,6.41650185,GID7174565
LOS,4.567643801,GID7174566
LOS,5.966184133,GID7174568
LOS,-0.71916365,GID7174569
LOS,4.966184133,GID7174570
LOS,7.190313802,GID7174571
LOS,6.091466323,GID7174572
LOS,7.101610945,GID7174577
LOS,5.449145583,GID7174585
LOS,3.97726456,GID7174586
LOS,5.350807577,GID7174587
LOS,4.47726456,GID7174590
LOS,4.709810248,GID7174591
LOS,7.072402664,GID7174593
LOS,4.340451924,GID7174610
LOS,1.262902576,GID7174640
LOS,4.159509758,GID7174650
LOS,6.026406497,GID7174651
LOS,6.168910352,GID7174653
LOS,5.017189019,GID7174656
LOS,4.922535309,GID7174657
LOS,4.031565241,GID7174658
LOS,5.942862384,GID7174659
LOS,5.195743313,GID7174665
LOS,6.088744117,GID7174669
LOS,3.607311991,GID7174701
LOS,5.826054696,GID7174702
LOS,5.572218344,GID7174704
LOS,6.463086158,GID7174707
LOS,7.290168279,GID7174708
LOS,6.42835224,GID7174709
LOS,4.653382818,GID7174718
LOS,6.623721186,GID7174754
LOS,4.623721186,GID7174766
LOS,6.410972206,GID7174775
LOS,2.290397023,GID7174798
LOS,4.860827466,GID7174801
LOS,4.462287134,GID7174803
LOS,5.074170734,GID7174804
LOS,3.713812891,GID7175758
LOS,4.215711944,GID7175794
LOS,4.584332352,GID7175808
LOS,3.544722438,GID7175809
LOS,4.865866823,GID7175811
LOS,5.721117813,GID7175819
LOS,7.865866823,GID7175837
LOS,6.778784069,GID7175851
LOS,7.64126453,GID7175852
LOS,6.053753491,GID7175853
LOS,8.305217336,GID7175855
LOS,7.559053688,GID7175856
LOS,3.805217336,GID7175858
LOS,6.961144064,GID7175859
LOS,3.381764629,GID7175877
LOS,7.35132989,GID7175894
LOS,6.57625944,GID7175897
LOS,3.074666973,GID7175901
LOS,8.114554063,GID7175911
LOS,8.607989014,GID7175914
LOS,6.469805053,GID7175920
LOS,7.498340739,GID7175926
LOS,4.015936787,GID7175930
LOS,2.681316371,GID7175951
LOS,4.627281633,GID7175970
